"SubjectID","Angle","Base","Feature","SizeDirection","Manipulation","ExpectedAns","ResponseTime(ms)","GivenAnswer","Correct"
362,"60","1","angle","increase","distance","same","17955","bigger",0
362,"60","1","vertex","increase","angle","upward","12483","upward",1
362,"60","1","vertex","increase","distance","upward","13425","upward",1
362,"60","1","vertex","decrease","angle","downward","4468","downward",1
362,"60","1","angle","decrease","angle","bigger","7930","smaller",0
362,"60","1","angle","decrease","distance","same","9583","smaller",0
362,"60","1","vertex","decrease","distance","downward","51513","downward",1
362,"60","1","angle","increase","angle","smaller","2998","bigger",0
363,"60","1","angle","increase","distance","same","22776","same",1
363,"60","1","vertex","increase","angle","upward","16485","upward",1
363,"60","1","angle","increase","angle","smaller","9728","bigger",0
363,"60","1","angle","decrease","distance","same","21807","smaller",0
363,"60","1","vertex","decrease","angle","downward","53625","upward",0
363,"60","1","vertex","increase","distance","upward","24068","downward",0
363,"60","1","angle","decrease","angle","bigger","8367","bigger",1
363,"60","1","vertex","decrease","distance","downward","5292","upward",0
364,"60","1","angle","increase","distance","same","17914","same",1
364,"60","1","vertex","decrease","distance","downward","13834","downward",1
364,"60","1","vertex","decrease","angle","downward","12560","downward",1
364,"60","1","angle","decrease","distance","same","11844","bigger",0
364,"60","1","vertex","increase","angle","upward","9923","upward",1
364,"60","1","vertex","increase","distance","upward","43300","upward",1
364,"60","1","angle","increase","angle","smaller","9331","smaller",1
364,"60","1","angle","decrease","angle","bigger","46593","bigger",1
365,"60","1","angle","decrease","angle","bigger","18916","bigger",1
365,"60","1","vertex","increase","distance","upward","12007","downward",0
365,"60","1","vertex","increase","angle","upward","5687","upward",1
365,"60","1","angle","decrease","distance","same","7048","smaller",0
365,"60","1","vertex","decrease","distance","downward","14951","upward",0
365,"60","1","angle","increase","distance","same","9027","bigger",0
365,"60","1","vertex","decrease","angle","downward","12423","downward",1
365,"60","1","angle","increase","angle","smaller","22815","smaller",1
366,"60","1","angle","increase","angle","smaller","35688","smaller",1
366,"60","1","angle","decrease","distance","same","22047","bigger",0
366,"60","1","angle","decrease","angle","bigger","16667","bigger",1
366,"60","1","vertex","decrease","angle","downward","31966","downward",1
366,"60","1","vertex","decrease","distance","downward","22610","stayPlace",0
366,"60","1","vertex","increase","angle","upward","10324","upward",1
366,"60","1","angle","increase","distance","same","18657","same",1
366,"60","1","vertex","increase","distance","upward","16785","stayPlace",0
367,"60","1","vertex","increase","angle","upward","42887","stayPlace",0
367,"60","1","angle","increase","distance","same","15760","bigger",0
367,"60","1","vertex","increase","distance","upward","18363","downward",0
367,"60","1","angle","increase","angle","smaller","26047","bigger",0
367,"60","1","angle","decrease","angle","bigger","22101","bigger",1
367,"60","1","angle","decrease","distance","same","10538","smaller",0
367,"60","1","vertex","decrease","angle","downward","30631","downward",1
367,"60","1","vertex","decrease","distance","downward","36909","upward",0
368,"60","1","vertex","decrease","angle","downward","24183","downward",1
368,"60","1","angle","increase","distance","same","13649","smaller",0
368,"60","1","angle","increase","angle","smaller","22422","bigger",0
368,"60","1","vertex","decrease","distance","downward","36090","upward",0
368,"60","1","angle","decrease","distance","same","37687","bigger",0
368,"60","1","vertex","increase","angle","upward","25095","upward",1
368,"60","1","vertex","increase","distance","upward","25973","upward",1
368,"60","1","angle","decrease","angle","bigger","27944","smaller",0
369,"60","1","vertex","decrease","angle","downward","7548","downward",1
369,"60","1","vertex","decrease","distance","downward","15217","downward",1
369,"60","1","angle","decrease","angle","bigger","7285","bigger",1
369,"60","1","angle","increase","angle","smaller","12331","smaller",1
369,"60","1","angle","decrease","distance","same","8485","same",1
369,"60","1","angle","increase","distance","same","5650","same",1
369,"60","1","vertex","increase","angle","upward","5478","upward",1
369,"60","1","vertex","increase","distance","upward","4402","upward",1
370,"60","1","angle","increase","angle","smaller","15780","smaller",1
370,"60","1","vertex","increase","angle","upward","11368","upward",1
370,"60","1","angle","increase","distance","same","11364","same",1
370,"60","1","angle","decrease","angle","bigger","7210","bigger",1
370,"60","1","vertex","increase","distance","upward","5867","upward",1
370,"60","1","vertex","decrease","distance","downward","3781","downward",1
370,"60","1","vertex","decrease","angle","downward","7182","downward",1
370,"60","1","angle","decrease","distance","same","7091","same",1
371,"60","1","angle","decrease","distance","same","70999","smaller",0
371,"60","1","angle","increase","distance","same","23699","bigger",0
371,"60","1","vertex","increase","angle","upward","33484","upward",1
371,"60","1","angle","increase","angle","smaller","60291","smaller",1
371,"60","1","vertex","increase","distance","upward","44026","downward",0
371,"60","1","angle","decrease","angle","bigger","11130","bigger",1
371,"60","1","vertex","decrease","angle","downward","18882","downward",1
371,"60","1","vertex","decrease","distance","downward","23994","upward",0
372,"60","1","angle","increase","angle","smaller","52318","bigger",0
372,"60","1","vertex","increase","distance","upward","30774","downward",0
372,"60","1","vertex","decrease","distance","downward","11470","upward",0
372,"60","1","vertex","increase","angle","upward","17024","downward",0
372,"60","1","vertex","decrease","angle","downward","28690","upward",0
372,"60","1","angle","decrease","angle","bigger","33013","bigger",1
372,"60","1","angle","decrease","distance","same","30210","same",1
372,"60","1","angle","increase","distance","same","19038","bigger",0
373,"60","1","vertex","decrease","distance","downward","16924","upward",0
373,"60","1","angle","increase","distance","same","17219","smaller",0
373,"60","1","vertex","decrease","angle","downward","8234","downward",1
373,"60","1","angle","decrease","distance","same","9791","same",1
373,"60","1","angle","decrease","angle","bigger","4981","same",0
373,"60","1","vertex","increase","distance","upward","6468","stayPlace",0
373,"60","1","angle","increase","angle","smaller","7924","smaller",1
373,"60","1","vertex","increase","angle","upward","6564","stayPlace",0
374,"60","1","angle","decrease","distance","same","39964","same",1
374,"60","1","angle","decrease","angle","bigger","29388","bigger",1
374,"60","1","vertex","decrease","angle","downward","17056","downward",1
374,"60","1","angle","increase","distance","same","46251","same",1
374,"60","1","vertex","increase","angle","upward","20434","upward",1
374,"60","1","vertex","increase","distance","upward","9428","upward",1
374,"60","1","angle","increase","angle","smaller","13623","smaller",1
374,"60","1","vertex","decrease","distance","downward","23240","downward",1
375,"60","1","vertex","increase","distance","upward","21347","upward",1
375,"60","1","angle","increase","angle","smaller","17961","bigger",0
375,"60","1","vertex","increase","angle","upward","14907","stayPlace",0
375,"60","1","angle","decrease","distance","same","10290","smaller",0
375,"60","1","vertex","decrease","angle","downward","9495","downward",1
375,"60","1","angle","increase","distance","same","9679","same",1
375,"60","1","vertex","decrease","distance","downward","4952","downward",1
375,"60","1","angle","decrease","angle","bigger","10880","bigger",1
376,"60","1","angle","increase","distance","same","21317","smaller",0
376,"60","1","vertex","increase","angle","upward","15565","upward",1
376,"60","1","angle","decrease","distance","same","7719","same",1
376,"60","1","angle","increase","angle","smaller","18006","bigger",0
376,"60","1","vertex","increase","distance","upward","13414","downward",0
376,"60","1","angle","decrease","angle","bigger","14189","bigger",1
376,"60","1","vertex","decrease","angle","downward","11598","downward",1
376,"60","1","vertex","decrease","distance","downward","13926","downward",1
377,"60","1","vertex","increase","distance","upward","34405","upward",1
377,"60","1","vertex","decrease","angle","downward","13114","downward",1
377,"60","1","vertex","decrease","distance","downward","9466","stayPlace",0
377,"60","1","angle","increase","angle","smaller","27237","smaller",1
377,"60","1","angle","decrease","distance","same","32671","same",1
377,"60","1","angle","increase","distance","same","48676","same",1
377,"60","1","vertex","increase","angle","upward","26948","upward",1
377,"60","1","angle","decrease","angle","bigger","8000","bigger",1
378,"60","1","angle","increase","angle","smaller","23713","bigger",0
378,"60","1","vertex","increase","distance","upward","13762","downward",0
378,"60","1","vertex","decrease","distance","downward","10675","upward",0
378,"60","1","angle","decrease","distance","same","10727","smaller",0
378,"60","1","angle","increase","distance","same","9637","bigger",0
378,"60","1","vertex","increase","angle","upward","9617","upward",1
378,"60","1","angle","decrease","angle","bigger","11918","bigger",1
378,"60","1","vertex","decrease","angle","downward","7490","downward",1
379,"60","1","vertex","decrease","angle","downward","18261","downward",1
379,"60","1","vertex","increase","angle","upward","6086","upward",1
379,"60","1","vertex","increase","distance","upward","14526","upward",1
379,"60","1","angle","decrease","distance","same","9642","same",1
379,"60","1","angle","increase","angle","smaller","13131","smaller",1
379,"60","1","angle","decrease","angle","bigger","4831","bigger",1
379,"60","1","vertex","decrease","distance","downward","5710","downward",1
379,"60","1","angle","increase","distance","same","11669","same",1
380,"60","1","vertex","increase","distance","upward","25019","upward",1
380,"60","1","vertex","decrease","distance","downward","9460","downward",1
380,"60","1","angle","increase","distance","same","20862","same",1
380,"60","1","angle","decrease","distance","same","10115","same",1
380,"60","1","angle","increase","angle","smaller","19331","bigger",0
380,"60","1","vertex","increase","angle","upward","11897","upward",1
380,"60","1","vertex","decrease","angle","downward","7233","downward",1
380,"60","1","angle","decrease","angle","bigger","36800","bigger",1
